"week","store","price_1","price_2","price_3","price_4","price_5","price_6","price_7","price_8","price_9","price_10","price_11","prom_1","prom_2","prom_3","prom_4","prom_5","prom_6","prom_7","prom_8","prom_9","prom_10","prom_11","income_1","income_2","income_3","income_4","income_5","income_6","income_7","income_8","income_9","income_10","income_11","mkt_share_1","mkt_share_2","mkt_share_3","mkt_share_4","mkt_share_5","mkt_share_6","mkt_share_7","mkt_share_8","mkt_share_9","mkt_share_10","mkt_share_11","branded_1","branded_2","branded_3","branded_4","branded_5","branded_6","branded_7","branded_8","branded_9","branded_10","branded_11"
20,8,3.57,5.05,7.16,2.97,5.03,8.22,2.38,3.49,3.97,1.69,4.68,0,0,0,0,1,0,0,0,0,0,0,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,0.0360793746241732,0.0340749649228302,0.0340749649228302,0.0240529164161155,0.00601322910402886,0.00200440970134295,0.0180396873120866,0.00400881940268591,0.0160352776107436,0.0400881940268591,0.0180396873120866,1,1,1,1,1,1,1,1,1,0,0
20,9,3.53,5.12,7.12,2.97,5.03,8.39,2.93,3.49,3.97,1.69,4.67,0,0,0,0,1,0,0,0,0,0,0,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,0.0326436319807151,0.015066291683407,0.0276215347529128,0.0251104861390117,0.0200883889112093,0.00502209722780233,0.00502209722780233,0.00251104861390117,0.0326436319807151,0.030132583366814,0.0200883889112093,1,1,1,1,1,1,1,1,1,0,0
20,12,3.59,5.29,7.05,3.33,5.03,8.39,2.62,3.49,3.97,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,0.0473501455578549,0.0473501455578549,0.0227982182315597,0.0227982182315597,0.0175370909473537,0.00350741818947073,0.0122759636631476,0.00175370909473537,0.00701483637894146,0.0263056364210305,0.00876854547367683,1,1,1,1,1,1,1,1,1,0,0
20,14,3.53,5.32,7.5,3.33,5.03,8.39,2.22,3.49,3.97,1.69,4.49,0,0,0,0,1,0,0,0,0,0,0,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,0.0639263568369239,0.0447484497858467,0.0575337211532315,0.0191779070510772,0.0383558141021543,0.0127852713673848,0.00639263568369239,0.00639263568369239,0.0223742248929234,0.0191779070510772,0.00319631784184619,1,1,1,1,1,1,1,1,1,0,0
20,18,3.52,5.16,6.76,2.97,5.03,8.39,2.22,3.49,3.97,1.69,4.66,0,0,0,0,1,0,0,0,0,0,0,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,0.047898704652422,0.0499812570286143,0.0187429713857304,0.0187429713857304,0.0270731808904994,0.00208255237619226,0.0166604190095381,0.00624765712857678,0.0208255237619226,0.0104127618809613,0.0124953142571536,1,1,1,1,1,1,1,1,1,0,0
20,21,3.44,4.96,7.3,2.97,5.03,8.39,2.5,3.49,3.97,1.66,4.49,0,0,0,0,1,0,0,0,0,0,0,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,0.0468077139112526,0.0561692566935031,0.0312051426075017,0.0436871996505024,0.0312051426075017,0.0124820570430007,0.0156025713037509,0.00936154278225051,0.00936154278225051,0.0561692566935031,0.00312051426075017,1,1,1,1,1,1,1,1,1,0,0
20,28,3.45,5.19,6.19,2.97,5.03,8.22,2.22,3.49,3.97,1.69,4.69,0,0,0,0,1,0,0,0,0,0,0,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,0.0325356084158774,0.046995878822934,0.00723013520352831,0.0216904056105849,0.00723013520352831,0.00361506760176415,0.0108452028052925,0.00361506760176415,0.0253054732123491,0.0144602704070566,0.00723013520352831,1,1,1,1,1,1,1,1,1,0,0
20,32,3.56,5.2,7.56,3.33,5.03,8.39,2.53,3.49,3.97,1.69,4.75,0,0,0,0,1,0,0,0,0,0,0,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,0.0138088169296096,0.0362481444402251,0.0103566126972072,0.0138088169296096,0.0241654296268167,0.00517830634860358,0.0155349190458107,0.00690440846480478,0.0120827148134084,0.00345220423240239,0.00863051058100597,1,1,1,1,1,1,1,1,1,0,0
20,33,3.54,5.19,6.74,3.33,5.03,8.22,2.22,3.49,3.97,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,0.0290999792143006,0.0124714196632717,0.00831427977551445,0.0228642693826647,0.0124714196632717,0.00207856994387861,0.00831427977551445,0.00831427977551445,0.0166285595510289,0.0270214092704219,0.00207856994387861,1,1,1,1,1,1,1,1,1,0,0
20,40,3.49,4.76,6.84,2.97,5.03,8.29,2.22,3.49,3.73,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,0.0346637615133208,0.0519956422699812,0.0272358126176092,0.0321877785480836,0.0148558977914232,0.0099039318609488,0.0074279488957116,0.0049519659304744,0.0148558977914232,0.0222838466871348,0.0024759829652372,1,1,1,1,1,1,1,1,1,0,0
20,44,3.51,5.13,7.51,2.97,5.03,8.39,2.57,3.49,3.97,1.69,4.69,0,0,0,0,1,0,0,0,0,0,0,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,0.0315276583548295,0.0401261106334193,0.0286615075952995,0.0171969045571797,0.0257953568357696,0.0057323015190599,0.0114646030381198,0.0114646030381198,0.0372599598738894,0.0372599598738894,0.0114646030381198,1,1,1,1,1,1,1,1,1,0,0
20,45,3.5,5.17,6.7,2.97,5.03,8.39,2.46,3.49,3.97,1.69,4.59,0,0,0,0,1,0,0,0,0,0,0,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,0.0561561139969114,0.0701951424961393,0.0245682998736487,0.0210585427488418,0.0456268426224905,0.00701951424961393,0.0210585427488418,0.00701951424961393,0.0280780569984557,0.0280780569984557,0.00350975712480696,1,1,1,1,1,1,1,1,1,0,0
20,47,3.52,5.07,7.79,2.97,5.03,8.39,2.22,3.49,3.97,1.69,4.69,0,0,0,0,0,0,0,0,0,0,0,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,0.0549623115577889,0.0392587939698492,0.0235552763819095,0.051036432160804,0.0117776381909548,0.00785175879396985,0.0117776381909548,0.0117776381909548,0.0196293969849246,0.0196293969849246,0.00785175879396985,1,1,1,1,1,1,1,1,1,0,0
20,48,3.47,5.19,7.31,2.97,5.03,8.39,2.78,3.49,3.97,1.69,4.59,0,0,0,0,1,0,0,0,0,0,0,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,0.0424120913016656,0.0115669339913634,0.0424120913016656,0.0347008019740901,0.0347008019740901,0.0154225786551511,0.0192782233189389,0.0154225786551511,0.0231338679827267,0.0231338679827267,0.00385564466378779,1,1,1,1,1,1,1,1,1,0,0
20,49,3.54,5.1,7.3,2.97,5.03,8.39,3.16,3.49,3.97,1.69,4.59,0,0,0,0,1,0,0,0,0,0,0,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,0.0516751356472311,0.0387563517354233,0.0301438291275515,0.0301438291275515,0.0129187839118078,0.00861252260787185,0.0129187839118078,0.00430626130393592,0.0129187839118078,0.0301438291275515,0.00430626130393592,1,1,1,1,1,1,1,1,1,0,0
20,50,3.58,5.19,7.33,2.97,5.03,8.22,2.22,3.57,3.97,1.69,4.49,0,0,0,0,1,0,0,0,0,0,0,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,0.0540810383559364,0.0249604792412014,0.0208003993676679,0.029120559114735,0.0332806389882686,0.00416007987353357,0.0166403194941343,0.00416007987353357,0.00832015974706714,0.0499209584824029,0.00416007987353357,1,1,1,1,1,1,1,1,1,0,0
20,51,3.49,5.13,7.39,3.08,5.03,8.39,2.93,3.49,3.97,1.69,4.72,0,0,0,0,1,0,0,0,0,0,0,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,0.0330807169493564,0.0421027306628173,0.0240587032358956,0.0390953927583303,0.0300733790448695,0.00902201371346084,0.0120293516179478,0.00300733790448695,0.0360880548538434,0.0300733790448695,0.00902201371346084,1,1,1,1,1,1,1,1,1,0,0
20,52,3.4,5.26,8.03,3.33,5.03,8.39,2.22,3.49,3.97,1.69,4.64,0,0,0,0,1,0,0,0,0,0,0,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,0.0339124536964574,0.0234778525590859,0.0260865028434288,0.0156519017060573,0.0339124536964574,0.00260865028434288,0.00782595085302864,0.00521730056868576,0.0234778525590859,0.0234778525590859,0.0104346011373715,1,1,1,1,1,1,1,1,1,0,0
20,53,3.51,5.17,7.29,3.33,5.03,8.39,3.63,3.57,3.97,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,0.0314445632350167,0.0251556505880133,0.01886673794101,0.009433368970505,0.01886673794101,0.00314445632350167,0.00314445632350167,0.00314445632350167,0.0220111942645117,0.0220111942645117,0.00314445632350167,1,1,1,1,1,1,1,1,1,0,0
20,54,3.58,5.05,7.59,2.97,5.03,8.39,3.63,3.57,3.97,1.69,4.72,0,0,0,0,1,0,0,0,0,0,0,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,0.0375845652718617,0.0438486594838386,0.0375845652718617,0.0501127536958156,0.0187922826359308,0.00626409421197695,0.00313204710598847,0.00313204710598847,0.00939614131796542,0.0156602355299424,0.0281884239538963,1,1,1,1,1,1,1,1,1,0,0
20,56,3.52,5.14,7.21,2.97,5.03,8.39,2.22,3.57,3.97,1.69,4.69,0,0,0,0,1,0,0,0,0,0,0,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,0.0333600213504137,0.0266880170803309,0.0333600213504137,0.0266880170803309,0.0200160128102482,0.0100080064051241,0.00333600213504137,0.00333600213504137,0.0300240192153723,0.0233520149452896,0.00667200427008273,1,1,1,1,1,1,1,1,1,0,0
20,62,3.45,5.19,8.15,3.33,5.03,8.39,2.53,3.49,3.97,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,0.0357607282184655,0.0455136540962289,0.0455136540962289,0.0227568270481144,0.0357607282184655,0.0162548764629389,0.02925877763329,0.00975292587776333,0.00975292587776333,0.0325097529258778,0.00650195058517555,1,1,1,1,1,1,1,1,1,0,0
20,64,3.53,5.26,7.64,2.97,5.03,8.22,3.63,3.49,3.97,1.69,4.65,0,0,0,0,1,0,0,0,0,0,0,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,0.0345118490681801,0.042181148861109,0.0230078993787867,0.0383464989646445,0.0306771991717156,0.00383464989646445,0.0115039496893934,0.0076692997929289,0.0115039496893934,0.0345118490681801,0.0383464989646445,1,1,1,1,1,1,1,1,1,0,0
20,67,3.52,5.24,6.82,2.97,5.03,8.39,2.22,3.49,3.97,1.69,4.73,0,0,0,0,1,0,0,0,0,0,0,10.79695991,10.79695991,10.79695991,10.79695991,10.79695991,10.79695991,10.79695991,10.79695991,10.79695991,10.79695991,10.79695991,0.0365523795599094,0.0292419036479275,0.0328971416039184,0.054828569339864,0.0146209518239637,0.0109657138679728,0.00731047591198187,0.00365523795599094,0.0365523795599094,0.0109657138679728,0.0255866656919365,1,1,1,1,1,1,1,1,1,0,0
20,68,3.47,5.09,7.25,3.33,5.03,8.39,2.69,3.49,3.97,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,10.1883657,10.1883657,10.1883657,10.1883657,10.1883657,10.1883657,10.1883657,10.1883657,10.1883657,10.1883657,10.1883657,0.0290912937691738,0.0158679784195493,0.0185126414894742,0.023801967629324,0.0343806199090236,0.00528932613984978,0.00793398920977467,0.00264466306992489,0.0105786522796996,0.00793398920977467,0.00264466306992489,1,1,1,1,1,1,1,1,1,0,0
20,70,3.47,4.77,7.52,2.97,5.03,8.29,2.4,3.49,3.73,1.69,4.59,0,0,0,0,1,0,0,0,0,0,0,10.41235125,10.41235125,10.41235125,10.41235125,10.41235125,10.41235125,10.41235125,10.41235125,10.41235125,10.41235125,10.41235125,0.0409783030669025,0.0452918086528922,0.0150972695509641,0.0237242807229435,0.0301945391019281,0.00215675279299487,0.0172540223439589,0.00431350558598973,0.0150972695509641,0.0237242807229435,0.00215675279299487,1,1,1,1,1,1,1,1,1,0,0
20,71,3.47,5.22,7.33,3.33,5.03,8.22,2.22,3.49,3.97,1.69,4.69,0,0,0,0,1,0,0,0,0,0,0,10.40483843,10.40483843,10.40483843,10.40483843,10.40483843,10.40483843,10.40483843,10.40483843,10.40483843,10.40483843,10.40483843,0.0409410994049894,0.0409410994049894,0.0354822861509908,0.0300234728969922,0.0245646596429936,0.00272940662699929,0.0245646596429936,0.00272940662699929,0.0245646596429936,0.0354822861509908,0.0163764397619957,1,1,1,1,1,1,1,1,1,0,0
20,72,3.53,5.28,7.35,3.33,5.03,8.39,2.46,3.49,3.97,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,0.0359798512832814,0.0389781722235548,0.0419764931638283,0.00899496282082034,0.0329815303430079,0.00299832094027345,0.0179899256416407,0.00299832094027345,0.0179899256416407,0.0239865675221876,0.00599664188054689,1,1,1,1,1,1,1,1,1,0,0
20,73,3.53,5.13,6.96,2.97,5.03,8.39,2.57,3.49,3.97,1.69,4.69,0,0,0,0,1,0,0,0,0,0,0,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,0.0428944423722492,0.0354345393509884,0.0335695635956733,0.0428944423722492,0.0111898545318911,0.00186497575531518,0.0149198060425214,0.00372995151063036,0.0111898545318911,0.020514733308467,0.00372995151063036,1,1,1,1,1,1,1,1,1,0,0
20,74,3.54,5.16,7.39,2.97,5.03,8.39,2.69,3.49,3.97,1.69,4.59,0,0,0,0,1,0,0,0,0,0,0,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,0.0479506316974524,0.0271025309594296,0.0583746820664637,0.0104240503690114,0.0250177208856273,0.0125088604428137,0.0125088604428137,0.0145936705166159,0.0250177208856273,0.0291873410332319,0.00208481007380228,1,1,1,1,1,1,1,1,1,0,0
20,75,3.52,5.27,7.49,3.33,5.03,8.39,2.42,3.49,3.97,1.69,4.59,0,0,0,0,1,0,0,0,0,0,0,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,0.0351762953153451,0.0268995199470286,0.016553550736633,0.0248303261049495,0.016553550736633,0.00413838768415825,0.0144843568945539,0.00206919384207913,0.0082767753683165,0.0206919384207913,0.00206919384207913,1,1,1,1,1,1,1,1,1,0,0
20,76,3.53,5.17,7.28,2.97,5.03,8.39,2.22,3.57,3.97,1.69,4.73,0,0,0,0,1,0,0,0,0,0,0,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,0.0421737558742017,0.0361489336064586,0.0281158372494678,0.0240992890709724,0.0140579186247339,0.0020082740892477,0.0120496445354862,0.0020082740892477,0.0120496445354862,0.020082740892477,0.0140579186247339,1,1,1,1,1,1,1,1,1,0,0
20,77,3.52,4.99,7.55,2.97,5.03,8.39,2.78,3.49,3.97,1.68,4.71,0,0,0,0,1,0,0,0,0,0,0,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,0.0350405886818899,0.0175202943409449,0.0321205396250657,0.0467207849091865,0.0204403433977691,0.00584009811364831,0.0146002452841208,0.00584009811364831,0.0146002452841208,0.0262804415114174,0.0146002452841208,1,1,1,1,1,1,1,1,1,0,0
20,78,3.5,5.05,6.83,2.97,5.03,8.39,2.22,3.49,3.97,1.65,4.73,0,0,0,0,1,0,0,0,0,0,0,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,0.0266652445202923,0.0346648178763799,0.0213321956162338,0.0373313423284092,0.0346648178763799,0.00266652445202923,0.00799957335608768,0.0106660978081169,0.0133326222601461,0.0319982934243507,0.0186656711642046,1,1,1,1,1,1,1,1,1,0,0
20,80,3.49,4.97,7.64,2.97,5.03,8.39,2.4,3.49,3.97,1.67,4.66,0,0,0,0,1,0,0,0,0,0,0,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,0.0305635148042025,0.0458452722063037,0.0439350525310411,0.0382043935052531,0.0286532951289398,0.00955109837631328,0.0152817574021012,0.00382043935052531,0.0267430754536772,0.0515759312320917,0.0171919770773639,1,1,1,1,1,1,1,1,1,0,0
20,81,3.5,5.04,7.21,2.97,5.03,8.39,2.38,3.57,3.97,1.69,4.74,0,0,0,0,1,0,0,0,0,0,0,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,0.0191725959694943,0.0276937497337139,0.0213028844105492,0.0213028844105492,0.0298240381747689,0.0149120190873844,0.0191725959694943,0.00213028844105492,0.0234331728516041,0.0276937497337139,0.00852115376421968,1,1,1,1,1,1,1,1,1,0,0
20,83,3.52,5.02,7.62,2.97,5.03,8.39,2.22,3.49,3.97,1.69,4.66,0,0,0,0,1,0,0,0,0,0,0,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,0.0614713464207813,0.0475907198096371,0.0178465199286139,0.0218124132460837,0.0138806266111442,0.00594883997620464,0.00793178663493952,0.00793178663493952,0.0138806266111442,0.0198294665873488,0.00594883997620464,1,1,1,1,1,1,1,1,1,0,0
20,84,3.57,4.99,7.69,2.97,5.03,8.39,2.46,3.49,3.97,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,0.0525145187198814,0.0370690720375633,0.0123563573458544,0.0278018040281725,0.0185345360187817,0.00308908933646361,0.0185345360187817,0.00617817867292722,0.0216236253552453,0.0370690720375633,0.00617817867292722,1,1,1,1,1,1,1,1,1,0,0
20,86,3.52,5.22,6.79,2.97,5.03,8.39,2.46,3.49,3.97,1.69,4.72,0,0,0,0,1,0,0,0,0,0,0,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,0.0344640835015509,0.0344640835015509,0.0123086012505539,0.0369258037516617,0.0147703215006647,0.00492344050022155,0.0147703215006647,0.00246172025011078,0.0320023632514401,0.0295406430013293,0.00738516075033233,1,1,1,1,1,1,1,1,1,0,0
20,89,3.5,5.12,7.69,2.97,5.03,8.22,3.35,3.49,3.97,1.69,4.74,0,0,0,0,1,0,0,0,0,0,0,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,0.0314620881837386,0.0269675041574902,0.00224729201312419,0.0337093801968628,0.0112364600656209,0.00224729201312419,0.0112364600656209,0.00449458402624837,0.00674187603937256,0.024720212144366,0.00898916805249674,1,1,1,1,1,1,1,1,1,0,0
20,90,3.51,5.06,7.33,3.06,5.03,8.39,3.16,3.57,3.97,1.69,4.69,0,0,0,0,1,0,0,0,0,0,0,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,0.028093394930703,0.018728929953802,0.0156074416281683,0.0124859533025346,0.00312148832563366,0.00312148832563366,0.00936446497690099,0.00312148832563366,0.00936446497690099,0.0468223248845049,0.00624297665126732,1,1,1,1,1,1,1,1,1,0,0
20,91,3.59,5.28,7.59,2.97,5.03,8.22,2.62,3.49,3.97,1.69,4.49,0,0,0,0,1,0,0,0,0,0,0,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,0.0375140677754158,0.0406402400900338,0.0281355508315618,0.0156308615730899,0.0218832062023259,0.00312617231461798,0.0218832062023259,0.00312617231461798,0.0187570338877079,0.0343878954607978,0.00312617231461798,1,1,1,1,1,1,1,1,1,0,0
20,92,3.48,5.16,7.42,2.97,5.03,8.22,2.22,3.49,3.97,1.69,4.69,0,0,0,0,1,0,0,0,0,0,0,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,0.0539665407447383,0.032379924446843,0.0242849433351322,0.0242849433351322,0.0161899622234215,0.00269832703723691,0.00539665407447383,0.00809498111171074,0.00809498111171074,0.0134916351861846,0.00539665407447383,1,1,1,1,1,1,1,1,1,0,0
20,93,3.55,5.21,6.92,3.33,5.03,8.39,2.64,3.49,3.97,1.69,4.59,0,0,0,0,1,0,0,0,0,0,0,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,0.0173897921919833,0.0413007564559603,0.0130423441439875,0.0326058603599687,0.0217372402399791,0.00869489609599165,0.0217372402399791,0.00217372402399791,0.00434744804799583,0.0326058603599687,0.00652117207199374,1,1,1,1,1,1,1,1,1,0,0
20,94,3.51,5.13,7.09,2.97,5.03,8.39,2.62,3.49,3.97,1.69,4.72,0,0,0,0,1,0,0,0,0,0,0,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,0.0548159749412686,0.0678673975463325,0.0261028452101279,0.0234925606891151,0.0287131297311407,0.00522056904202558,0.0182719916470895,0.013051422605064,0.013051422605064,0.0313234142521535,0.0208822761681023,1,1,1,1,1,1,1,1,1,0,0
20,95,3.5,5.15,7.32,3.33,5.03,8.39,2.22,3.49,3.97,1.69,4.79,0,0,0,0,1,0,0,0,0,0,0,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,0.0140980093610782,0.0479332318276659,0.0225568149777251,0.0112784074888626,0.0197372131055095,0.00563920374443129,0.0112784074888626,0.00845880561664693,0.0225568149777251,0.0197372131055095,0.00281960187221564,1,1,1,1,1,1,1,1,1,0,0
20,97,3.57,5.07,7.2,2.97,5.03,8.39,3.63,3.49,3.97,1.69,4.76,0,0,0,0,1,0,0,0,0,0,0,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,0.0260061114361875,0.0422599310838047,0.0357584032247578,0.0390091671542813,0.0325076392952344,0.0130030557180938,0.00325076392952344,0.00325076392952344,0.0227553475066641,0.0422599310838047,0.0227553475066641,1,1,1,1,1,1,1,1,1,0,0
20,98,3.53,4.86,6.98,2.97,5.03,8.29,2.22,2.93,3.73,1.69,4.49,0,0,0,0,1,0,0,0,0,0,0,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,0.0483091787439614,0.0759144237405107,0.056935817805383,0.0293305728088337,0.0241545893719807,0.00172532781228433,0.0120772946859903,0.0172532781228433,0.0120772946859903,0.05175983436853,0.00172532781228433,1,1,1,1,1,1,1,1,1,0,0
20,101,3.49,4.8,7.13,2.97,5.03,8.29,2.53,2.94,3.73,1.69,4.72,0,0,0,0,1,0,0,0,0,0,0,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,0.0505352998427791,0.0524069776147338,0.0486636220708243,0.0318185221232313,0.0318185221232313,0.0112300666317287,0.016845099947593,0.00748671108781912,0.033690199895186,0.0505352998427791,0.0205884554915026,1,1,1,1,1,1,1,1,1,0,0
20,103,3.55,4.85,7.36,2.97,5.03,8.29,2.22,2.99,3.73,1.69,4.71,0,0,0,0,1,0,0,0,0,0,0,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,0.0252791236570466,0.0442384663998315,0.0252791236570466,0.0358120918474826,0.0147461554666105,0.00421318727617443,0.00631978091426164,0.00210659363808721,0.0105329681904361,0.040025279123657,0.0210659363808721,1,1,1,1,1,1,1,1,1,0,0
20,104,3.5,5.1,6.92,2.97,5.03,8.39,2.22,3.49,3.97,1.69,4.59,0,0,0,0,1,0,0,0,0,0,0,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,0.0687616035205941,0.0756377638726535,0.0412569621123565,0.0343808017602971,0.0378188819363268,0.0103142405280891,0.0103142405280891,0.0103142405280891,0.0240665612322079,0.0275046414082376,0.0034380801760297,1,1,1,1,1,1,1,1,1,0,0
20,105,3.52,4.79,6.77,2.97,5.03,8.29,2.22,2.94,3.73,1.69,4.65,0,0,0,0,1,0,0,0,0,0,0,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,0.0414130119683605,0.0579782167557046,0.0538369155588686,0.0372717107715244,0.0165652047873442,0.00828260239367209,0.00828260239367209,0.00828260239367209,0.0207065059841802,0.0496956143620325,0.0144945541889262,1,1,1,1,1,1,1,1,1,0,0
20,106,3.49,5.3,7.17,2.97,5.03,8.39,2.5,3.49,3.97,1.69,4.76,0,0,0,0,1,0,0,0,0,0,0,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,0.0661736084079408,0.0428182172051382,0.0428182172051382,0.0506033476060724,0.0428182172051382,0.0155702608018684,0.0194628260023355,0.00778513040093422,0.0155702608018684,0.0700661736084079,0.0467107824056053,1,1,1,1,1,1,1,1,1,0,0
