week,store,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,income1,income2,income3,income4,income5,income6,income7,income8,income9,income10,income11,mkt_share1,mkt_share2,mkt_share3,mkt_share4,mkt_share5,mkt_share6,mkt_share7,mkt_share8,mkt_share9,mkt_share10,mkt_share11,branded1,branded2,branded3,branded4,branded5,branded6,branded7,branded8,branded9,branded10,branded11,prom1,prom2,prom3,prom4,prom5,prom6,prom7,prom8,prom9,prom10,prom11
30,77,3.46,4.7399998,7.5799999,2.97,5.29,8.3900003,3.1900001,3.5899999,3.75,1.89,4.0799999,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,.031671081,.034550272,.023033515,.025912702,.017275136,.008637568,.011516757,.008637568,.037429459,.031671081,.025912702,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,78,3.51,4.5599999,7.1300001,2.97,5.29,8.3900003,3.1900001,3.5899999,3.75,1.89,4.75,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,.017896404,.058802474,.017896404,.028122922,.0051132585,.010226517,.010226517,.007669888,.025566293,.020453034,.012783146,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,80,3.52,4.8200002,7.1100001,2.97,5.29,8.3900003,2.96,3.5899999,3.75,1.89,3.99,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,.047641736,.032982741,.027485617,.034815114,.023820868,.0036647487,.010994246,.0073294975,.021988492,.012826621,.043976985,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,81,3.51,4.8099999,7.1300001,2.97,5.29,8.3900003,3.0899999,3.79,3.75,1.89,3.99,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,.030523788,.050872982,.030523788,.034593627,.0081396764,.0081396764,.014244434,.0020349191,.018314272,.018314272,.020349192,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,83,3.5,4.1999998,6.9400001,2.97,5.29,8.3900003,2.96,3.5899999,3.75,1.89,4.7199998,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,.043542463,.11548219,.0075726025,.028397258,.0075726025,.0037863012,.0056794519,.0018931506,.024610957,.026504109,.011358904,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,84,3.52,4.4200001,6.9099998,2.97,5.29,8.3900003,2.96,3.79,3.75,1.89,4.46,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,.055780634,.076331399,.029358229,.0381657,.017614938,.017614938,.0088074692,.0058716456,.032294054,.0029358228,.017614938,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,86,3.5899999,4.2399998,6.9200001,2.97,5.29,8.3900003,2.6900001,3.79,3.75,1.89,4,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,.002276245,.091049805,.015933717,.031867433,.011381226,.0068287351,.015933717,.0091049802,.02731494,.02731494,.034143675,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,89,3.3900001,4.8899999,7.1300001,2.97,5.29,8.2200003,2.96,3.5699999,3.75,1.89,4.6900001,10.30812,10.30812,10.30812,10.30812,10.30812,10.30812,10.30812,10.30812,10.30812,10.30812,10.30812,.028193975,.042290963,.0020138554,.010069276,.0060415659,.0020138554,.012083132,.0020138554,.014096987,.018124698,.0080554215,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,90,3.5599999,4.5700002,6.9099998,2.97,5.29,8.3900003,2.96,3.79,3.75,1.89,4.79,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,.028757118,.051762812,.028757118,.014378559,.0086271353,.0028757118,.0086271353,.0057514235,.017254271,.020129982,.011502847,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,91,3.47,4.5900002,7.9899998,2.97,5.29,8.3900003,2.49,3.5699999,3.75,1.89,4.6300001,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,.035990644,.035990644,.0059984406,.026992982,.0059984406,.0029992203,.0029992203,.0029992203,.026992982,.020994542,.014996101,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,92,3.5699999,4.6799998,7.3400002,2.97,5.29,8.3900003,3.6600001,3.5699999,3.75,1.89,3.51,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,.037456926,.037456926,.02996554,.037456926,.0099885128,.0074913851,.01498277,.0024971282,.01498277,.0099885128,.012485641,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,93,3.6199999,4.77,7.0999999,3.3299999,5.29,8.3900003,2.49,3.79,3.75,1.89,4.6700001,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,.029595805,.042279724,.02748182,.025367834,.014797903,.012683917,.0063419584,.0021139861,.021139862,.016911888,.010569931,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,94,3.5999999,4.6999998,7.1799998,2.97,5.29,8.3900003,2.8399999,3.79,3.75,1.89,4.6999998,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,.0322133,.069382496,.03964714,.054514818,.0099117849,.0024779462,.0099117849,.0024779462,.0322133,.014867677,.034691248,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,95,3.53,4.6500001,7.25,3.3299999,5.29,8.3900003,3.27,3.79,3.75,1.89,3.8599999,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,.035864048,.027587729,.019311409,.022070182,.016552638,.0082763191,.024828956,.016552638,.022070182,.011035091,.024828956,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,97,3.49,4.6199999,7.7199998,2.97,5.29,8.3900003,3.1900001,3.79,3.75,1.89,4.3200002,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,.041792579,.038577765,.032148138,.022503696,.019288883,.0032148138,.0064296275,.0064296275,.022503696,.012859255,.057866648,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,98,3.5999999,4.27,7,2.97,5.29,8.29,2.49,3.1500001,3.75,1.89,4.0900002,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,.039218146,.097261004,.048630502,.032943245,.012549807,.0031374518,.0078436295,.015687259,.042355597,.056474131,.025099615,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,100,3.53,4.3699999,7.5100002,3.3299999,5.29,8.3900003,2.49,3.79,3.75,1.89,3.6300001,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,.042029887,.056039851,.028019926,.032689914,.00622665,.003113325,.0124533,.00622665,.023349937,.0046699876,.015566625,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,101,3.6099999,4.27,7.1500001,2.97,5.29,8.29,2.49,3.1900001,3.75,1.89,4.21,10.65994,10.65994,10.65994,10.65994,10.65994,10.65994,10.65994,10.65994,10.65994,10.65994,10.65994,.037718225,.073640347,.044902653,.044902653,.017961061,.019757167,.007184424,.0053883181,.037718225,.039514333,.043106545,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,102,3.53,4.1999998,6.9000001,2.97,5.29,8.29,2.9000001,3.0999999,3.75,1.89,3.6400001,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,.059645038,.068373583,.034914169,.024730871,.023276113,.0014547571,.024730871,.010183299,.029095141,.026185626,.037823685,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,104,3.51,4.5900002,7.3299999,2.97,5.29,8.3900003,2.49,3.79,3.75,1.89,4.46,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,.055009283,.082513921,.048133124,.048133124,.051571202,.024066562,.0068761604,.0034380802,.02062848,.027504642,.04125696,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,105,3.5599999,4.3299999,7.1700001,2.97,5.29,8.29,2.77,3.1900001,3.75,1.89,4.1900001,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,.061675325,.082233772,.037378985,.044854783,.011213696,.0037378985,.0093447464,.0037378985,.014951594,.05606848,.074757971,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,106,3.51,4.71,7.0100002,2.97,5.29,8.2200003,3.05,3.79,3.75,1.89,4.2399998,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,.058745779,.088118665,.040387724,.062417388,.02937289,.0036716112,.018358056,.0073432224,.018358056,.047730945,.047730945,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,107,3.52,4.5900002,7.25,2.97,5.29,8.3900003,3.05,3.79,3.75,1.89,4.3099999,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,.037799619,.035576109,.028905589,.031129098,.020011563,.0088940272,.011117535,.0088940272,.062258195,.022235069,.051140659,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,109,3.5699999,4.4299998,7.8099999,3.3299999,5.3200002,8.3900003,3.54,3.79,3.75,1.89,3.8,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,.056800805,.076462619,.045877572,.030585049,.010923232,.010923232,.0087385848,.0021846462,.021846464,.02403111,.032769695,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,110,3.52,4.6900001,7.3499999,2.97,5.29,8.3900003,3.1900001,3.5699999,3.75,1.89,4.4000001,10.52086,10.52086,10.52086,10.52086,10.52086,10.52086,10.52086,10.52086,10.52086,10.52086,10.52086,.047109682,.066507787,.019398104,.038796209,.013855789,.011084631,.011084631,.0027711578,.019398104,.022169262,.04988084,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,111,3.54,4.5900002,7.4200001,3.3299999,5.1900001,8.3900003,3.49,3.79,3.75,1.89,4.5900002,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,.042819884,.033088092,.01167815,.005839075,.0019463584,.005839075,.013624509,.0038927167,.005839075,.0077854334,.0019463584,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,112,3.51,4.4400001,6.9099998,2.97,5.29,8.29,3.02,3.0799999,3.75,1.89,4.3899999,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,.035512563,.08117158,.049041159,.038894713,.028748266,.010146447,.013528596,.010146447,.028748266,.054114383,.021983968,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,113,3.53,4.54,7.1199999,2.97,5.29,8.3900003,2.8399999,3.79,3.75,1.89,4.6900001,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,.054124758,.072166346,.027062379,.049614362,.018041587,.015786387,.018041587,.015786387,.038338371,.027062379,.0090207933,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,114,3.54,4.21,7.5900002,2.97,5.29,8.29,2.77,3.0999999,3.75,1.89,4.6500001,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,.058917306,.046787273,.01732862,.036390103,.013862896,.001732862,.00866431,.020794343,.022527207,.013862896,.012130034,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,115,3.51,4.23,6.77,2.97,5.29,8.29,2.6500001,3.1900001,3.75,1.89,4.1599998,10.94748,10.94748,10.94748,10.94748,10.94748,10.94748,10.94748,10.94748,10.94748,10.94748,10.94748,.042185195,.123919,.034275468,.023729172,.036912043,.0052731493,.0026365747,.0026365747,.018456021,.02900232,.055368066,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,116,3.6199999,4.75,7.5799999,2.97,5.29,8.3900003,2.96,3.79,3.75,1.89,3.78,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,.0349406,.058234334,.032028884,.02620545,.02620545,.0058234334,.0087351501,.0058234334,.0174703,.032028884,.13685068,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,117,3.47,4.4299998,7.8400002,2.97,5.29,8.3900003,3.1900001,3.5699999,3.75,1.91,3.8900001,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,.040683482,.028165488,.012517994,.028165488,.0062589971,.0062589971,.012517994,.0031294986,.018776992,.0031294986,.018776992,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
30,118,3.5699999,4.6100001,7.3899999,2.97,5.29,8.3900003,2.49,3.79,3.75,1.89,3.5899999,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,.022822117,.035863329,.019561816,.026082421,.009780908,.0032603026,.0032603026,.0065206052,.0032603026,.022822117,.026082421,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,119,3.46,4.6999998,6.8299999,2.97,5.29,8.3900003,2.96,3.79,3.75,1.89,4.3200002,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,.02585048,.043945819,.020680385,.031020576,.010340192,.007755144,.015510288,.0051700962,.023265433,.031020576,.020680385,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,121,3.53,4.1900001,7.25,2.97,5.29,8.29,2.96,3.1500001,3.75,1.89,4.5300002,10.94993,10.94993,10.94993,10.94993,10.94993,10.94993,10.94993,10.94993,10.94993,10.94993,10.94993,.035412241,.097904429,.033329166,.02083073,.033329166,.0083322916,.012498437,.010415365,.037495311,.016664583,.056242969,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,122,3.54,4.3299999,7.0799999,2.97,5.1500001,8.29,3.0899999,3.1900001,3.75,1.89,4.2199998,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,.04683597,.058978628,.024285318,.02775465,.022550652,.019081321,.012142659,.012142659,.008673328,.048570637,.022550652,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
30,123,3.5599999,4.5999999,8.0299997,3.3299999,5.29,8.3900003,3.05,3.79,3.75,1.89,4.73,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,.039906885,.048220817,.018290656,.023279015,.014965082,.0066511473,.0083139343,.0066511473,.0099767214,.018290656,.029930163,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
31,2,3.51,5.25,7.1500001,3.3299999,5.29,8.3900003,2.96,3.79,3.75,2.78,4.6900001,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,.015257858,.026701251,.038144644,.038144644,.0038144644,.0076289289,.011443393,.015257858,.019072322,.0038144644,.0076289289,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,5,3.5599999,5.27,6.3600001,2.97,5.29,8.3900003,2.49,3.5699999,3.75,2.78,4.52,10.92237,10.92237,10.92237,10.92237,10.92237,10.92237,10.92237,10.92237,10.92237,10.92237,10.92237,.042638727,.057866845,.027410612,.070049338,.021319363,.0030456234,.012182494,.0030456234,.030456234,.018273741,.024364987,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,8,3.52,5.2600002,7.2800002,2.97,5.29,8.3900003,2.6900001,3.79,3.75,2.78,4.1700001,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,.046810504,.048938252,.029788502,.042555001,.01063875,.0063832505,.014894251,.0063832505,.014894251,.012766501,.023405252,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,9,3.4400001,5.2199998,7.4200001,2.97,5.29,8.3900003,2.49,3.79,3.75,2.78,3.8099999,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,.030016918,.03274573,.027288107,.021830486,.010915243,.010915243,.0054576215,.0054576215,.019101676,.010915243,.035474539,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,12,3.54,5.3200002,7.1500001,3.3299999,5.3499999,8.3900003,2.49,3.79,3.75,2.78,4.1999998,9.9966593,9.9966593,9.9966593,9.9966593,9.9966593,9.9966593,9.9966593,9.9966593,9.9966593,9.9966593,9.9966593,.032577757,.058297042,.017146189,.025719283,.013716951,.0034292378,.0017146189,.0034292378,.010287713,.01543157,.032577757,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,14,3.53,5.21,8.1000004,3.3299999,5.29,8.3900003,2.49,3.79,3.75,2.78,3.74,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,.037209932,.040592652,.023679048,.033827212,.023679048,.003382721,.006765442,.010148163,.027061768,.010148163,.027061768,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,18,3.48,5.29,7.2800002,2.97,5.29,8.3900003,3.54,3.79,3.75,2.78,4.4899998,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,.034095559,.054552894,.031822521,.038641632,.022730373,.0045460747,.0090921493,.0022730373,.022730373,.0045460747,.0022730373,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,21,3.4100001,5.0900002,7.04,2.97,5.29,8.3900003,3.1900001,3.5899999,3.75,2.78,3.99,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,.038520802,.057781201,.019260401,.048151001,.022470467,.0032100668,.0064201336,.0064201336,.016050333,.035310734,.044940934,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,28,3.51,5.2399998,7.9299998,2.97,5.29,8.2200003,2.96,3.5699999,3.75,2.78,4.3400002,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,.039135881,.031308703,.01956794,.023481527,.015654352,.0039135879,.011740764,.0039135879,.011740764,.027395116,.015654352,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,32,3.52,5.21,7.75,3.3299999,5.29,8.3900003,2.72,3.79,3.75,2.78,3.6199999,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,.03710575,.031539887,.018552875,.024118738,.011131725,.0037105752,.011131725,.0055658626,.020408163,.011131725,.025974026,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,33,3.54,5.2800002,7.1300001,3.3299999,5.3200002,8.3900003,3.05,3.79,3.75,2.78,4.7199998,10.34593,10.34593,10.34593,10.34593,10.34593,10.34593,10.34593,10.34593,10.34593,10.34593,10.34593,.029747993,.019123709,.014873996,.046746846,.010624283,.0021248565,.010624283,.0042497129,.014873996,.0063745696,.0063745696,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,40,3.48,4.77,6.9099998,2.97,5.29,8.29,2.49,3.5899999,3.75,2.78,4.6399999,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,.048814882,.043391008,.046102945,.043391008,.021695504,.002711938,.010847752,.002711938,.029831318,.037967131,.010847752,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,44,3.47,5.25,6.9000001,2.97,5.29,8.3900003,3.4200001,3.79,3.75,2.78,4.4899998,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,.030609122,.021426385,.024487298,.018365473,.030609122,.0061218245,.0091827363,.0091827363,.018365473,.0030609122,.018365473,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,45,3.54,5.23,6.6900001,2.97,5.29,8.2200003,2.49,3.79,3.75,2.78,4.52,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,.058982138,.084260195,.025278058,.046343107,.021065049,.00421301,.0084260199,.0084260199,.0084260199,.021065049,.03370408,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,47,3.5,5.4400001,7.1900001,2.97,5.29,8.3900003,2.96,3.79,3.75,2.78,4.6900001,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,.028476121,.13017656,.024408104,.03254414,.012204052,.0081360349,.012204052,.0040680175,.012204052,.028476121,.0081360349,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,48,3.53,5.1700001,6.8299999,2.97,5.29,8.3900003,3.1900001,3.79,3.75,2.78,4.1500001,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,.043103449,.062695928,.027429467,.058777429,.0039184955,.0039184955,.007836991,.0039184955,.007836991,.023510972,.019592477,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,49,3.4400001,5.1900001,6.9200001,2.97,5.29,8.2200003,2.49,3.5699999,3.75,2.78,4.52,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,.013547688,.036127169,.031611271,.027095376,.013547688,.0045158961,.013547688,.0045158961,.02257948,.0090317922,.036127169,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,50,3.45,5.0999999,7.0900002,2.97,5.29,8.3900003,2.49,3.79,3.75,2.78,4.1500001,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,.029708853,.059417706,.02122061,.016976487,.0042441217,.0084882434,.0084882434,.012732366,.0042441217,.012732366,.02122061,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,51,3.5699999,5.1900001,7.8899999,2.97,5.29,8.3900003,3.3299999,3.79,3.75,2.78,4.0999999,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,.021631643,.040173054,.018541409,.030902348,.0092707044,.015451174,.015451174,.0092707044,.018541409,.0092707044,.021631643,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,53,3.5699999,5.1599998,7.6700001,3.3299999,5.29,8.2200003,2.49,3.79,3.75,1.91,4.6599998,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,.039653692,.042958166,.033044744,.033044744,.0066089486,.0033044743,.0066089486,.0033044743,.013217897,.0033044743,.0099134231,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,54,3.49,5.2199998,6.9200001,2.97,5.29,8.3900003,3.0899999,3.5699999,3.75,2.78,4.4499998,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,.036455225,.039769337,.029827004,.026512891,.033141114,.0066282228,.02319878,.0033141114,.02319878,.013256446,.046397559,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,56,3.54,5.2800002,7.1300001,2.97,5.29,8.3900003,3.4200001,3.79,3.75,2.78,4.0700002,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,.017381631,.031286936,.027810609,.024334284,.0034763261,.0034763261,.010428979,.0034763261,.013905304,.017381631,.017381631,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,59,3.54,5.1300001,7.3899999,2.97,5.29,8.3900003,3.1900001,3.5899999,3.75,2.78,3.6600001,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,.051930066,.043275055,.034620047,.038947552,.021637527,.012982517,.0086550117,.0086550117,.04760256,.030292539,.025965033,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,62,3.5699999,5.1900001,7.54,3.3299999,5.29,8.3900003,3.1900001,3.79,3.75,2.78,4.3699999,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,.040738728,.047528517,.040738728,.064502984,.027159153,.023764258,.020369364,.0033948941,.023764258,.010184682,.027159153,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,64,3.46,5.46,7.3499999,2.97,5.29,8.3900003,3.3299999,3.5699999,3.75,2.78,4.6700001,10.60582,10.60582,10.60582,10.60582,10.60582,10.60582,10.60582,10.60582,10.60582,10.60582,10.60582,.057670128,.037073653,.028835064,.037073653,.0041192947,.0082385894,.020596474,.0041192947,.016477179,.045312241,.020596474,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,67,3.54,5.2199998,6.6199999,2.97,5.29,8.3900003,2.49,3.79,3.75,2.78,4.1700001,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,.039970931,.047238372,.025436046,.029069768,.025436046,.0072674421,.014534884,.0072674421,.021802325,.021802325,.029069768,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,68,3.5899999,5.1799998,7.4200001,3.3299999,5.29,8.3900003,3.4200001,3.79,3.75,2.78,4.79,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,.024944568,.041574281,.033259425,.013858093,.013858093,.0027716185,.0083148563,.0083148563,.016629713,.0083148563,.0027716185,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
